;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new;total_cycle_duration_new
3892;35927;PE;CADRE 25;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-12;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477267200000000000;1477267200000000000;1476057600000000000;1477267200000000000;1470268800000000000;7776000.0
3893;35927;PE;CADRE 25;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-7;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476835200000000000;1476835200000000000;1476057600000000000;1476835200000000000;1470268800000000000;7344000.0
3894;35927;PE;CADRE 25;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-7;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476835200000000000;1476835200000000000;1476057600000000000;1476835200000000000;1470268800000000000;7344000.0
3895;35928;PE;CADRE 15;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-43;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479945600000000000;1479945600000000000;1476057600000000000;1479945600000000000;1470268800000000000;10454400.0
3896;35928;PE;CADRE 15;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-43;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479945600000000000;1479945600000000000;1476057600000000000;1479945600000000000;1470268800000000000;10454400.0
3897;35928;PE;CADRE 15;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-12;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477267200000000000;1477267200000000000;1476057600000000000;1477267200000000000;1470268800000000000;7776000.0
3898;35928;PE;CADRE 15;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-12;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477267200000000000;1477267200000000000;1476057600000000000;1477267200000000000;1470268800000000000;7776000.0
3899;35928;PE;CADRE 15;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-43;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479945600000000000;1479945600000000000;1476057600000000000;1479945600000000000;1470268800000000000;10454400.0
3900;35929;PE;CADRE 19;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477526400000000000;1477526400000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3901;35929;PE;CADRE 19;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477526400000000000;1477526400000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3902;35929;PE;CADRE 19;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-65;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1482192000000000000;1481846400000000000;1476057600000000000;1481846400000000000;1470268800000000000;12355200.0
3903;35929;PE;CADRE 19;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-65;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1482192000000000000;1481846400000000000;1476057600000000000;1481846400000000000;1470268800000000000;12355200.0
3904;35929;PE;CADRE 19;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-15;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477526400000000000;1470268800000000000;8035200.0
3905;35930;PE;CADRE 20;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.021356012;50.0;40.0;0.10170956;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
3906;35930;PE;CADRE 20;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.021356012;50.0;40.0;0.10170956;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
3907;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479772800000000000;1479772800000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3908;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479772800000000000;1479772800000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3909;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479772800000000000;1479772800000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3910;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479772800000000000;1479772800000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3911;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-8;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476921600000000000;1476921600000000000;1476057600000000000;1476921600000000000;1470268800000000000;7430400.0
3912;35931;PE;CADRE 21;programme_2;code_filiere_6;1.0;magasin_18;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.021215249;50.0;40.0;0.10170956;0.015155425;devise_1;-8;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476921600000000000;1476921600000000000;1476057600000000000;1476921600000000000;1470268800000000000;7430400.0
3913;35932;PE;CADRE 23;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.02126217;50.0;40.0;0.10170956;0.015155425;devise_1;-71;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1482192000000000000;1482364800000000000;1476057600000000000;1482364800000000000;1470268800000000000;12873600.0
3914;35932;PE;CADRE 23;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;1;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.02126217;50.0;40.0;0.10170956;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1478649600000000000;1478649600000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3915;35932;PE;CADRE 23;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.02126217;50.0;40.0;0.10170956;0.015155425;devise_1;-71;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1482192000000000000;1482364800000000000;1476057600000000000;1482364800000000000;1470268800000000000;12873600.0
3916;35932;PE;CADRE 23;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.02126217;50.0;40.0;0.10170956;0.015155425;devise_1;-41;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479772800000000000;1479772800000000000;1476057600000000000;1479772800000000000;1470268800000000000;10281600.0
3917;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-47;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480291200000000000;1480291200000000000;1476057600000000000;1480291200000000000;1470268800000000000;10800000.0
3918;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-27;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1478476800000000000;1478476800000000000;1476057600000000000;1478563200000000000;1470268800000000000;9072000.0
3919;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-36;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476662400000000000;1476662400000000000;1476057600000000000;1479340800000000000;1470268800000000000;9849600.0
3920;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-27;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1478476800000000000;1478476800000000000;1476057600000000000;1478563200000000000;1470268800000000000;9072000.0
3921;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-36;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476662400000000000;1476662400000000000;1476057600000000000;1479340800000000000;1470268800000000000;9849600.0
3922;35933;PE;CADRE 17;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-47;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480291200000000000;1480291200000000000;1476057600000000000;1480291200000000000;1470268800000000000;10800000.0
3923;35934;PE;CADRE 18;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;3;25.0;3;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.112353783;0.021402933;50.0;40.0;0.10170956;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
3924;35934;PE;CADRE 18;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;3;25.0;3;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.112353783;0.021402933;50.0;40.0;0.10170956;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
